Total T: 47251 Episode Num: 189 Episode T: 250 Reward: 43.469|A_Loss: -6.499|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 47501 Episode Num: 190 Episode T: 250 Reward: 45.212|A_Loss: -6.500|C_Loss: 0.007|T_Loss: 0.000|T: 0.001
Total T: 47751 Episode Num: 191 Episode T: 250 Reward: 52.267|A_Loss: -6.501|C_Loss: 0.008|T_Loss: 0.000|T: 0.001
Total T: 48001 Episode Num: 192 Episode T: 250 Reward: 48.494|A_Loss: -6.498|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 48251 Episode Num: 193 Episode T: 250 Reward: 47.232|A_Loss: -6.498|C_Loss: 0.008|T_Loss: -0.000|T: 0.001
Total T: 48501 Episode Num: 194 Episode T: 250 Reward: 47.301|A_Loss: -6.498|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 48751 Episode Num: 195 Episode T: 250 Reward: 45.256|A_Loss: -6.496|C_Loss: 0.008|T_Loss: -0.000|T: 0.001
Total T: 49001 Episode Num: 196 Episode T: 250 Reward: 54.766|A_Loss: -6.496|C_Loss: 0.008|T_Loss: -0.000|T: 0.001
Total T: 49251 Episode Num: 197 Episode T: 250 Reward: 43.884|A_Loss: -6.490|C_Loss: 0.008|T_Loss: -0.000|T: 0.001
Total T: 49501 Episode Num: 198 Episode T: 250 Reward: 42.989|A_Loss: -6.490|C_Loss: 0.008|T_Loss: -0.000|T: 0.001
Total T: 49751 Episode Num: 199 Episode T: 250 Reward: 49.534|A_Loss: -6.487|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 50001 Episode Num: 200 Episode T: 250 Reward: 44.722|A_Loss: -6.487|C_Loss: 0.007|T_Loss: 0.000|T: 0.001
Total T: 50251 Episode Num: 201 Episode T: 250 Reward: 45.143|A_Loss: -6.486|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 50501 Episode Num: 202 Episode T: 250 Reward: 46.979|A_Loss: -6.483|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 50751 Episode Num: 203 Episode T: 250 Reward: 48.075|A_Loss: -6.482|C_Loss: 0.008|T_Loss: 0.000|T: 0.001
Total T: 51001 Episode Num: 204 Episode T: 250 Reward: 40.632|A_Loss: -6.482|C_Loss: 0.008|T_Loss: 0.000|T: 0.001
Total T: 51251 Episode Num: 205 Episode T: 250 Reward: 45.351|A_Loss: -6.480|C_Loss: 0.008|T_Loss: 0.000|T: 0.001
Total T: 51501 Episode Num: 206 Episode T: 250 Reward: 43.763|A_Loss: -6.476|C_Loss: 0.007|T_Loss: -0.000|T: 0.001
Total T: 51751 Episode Num: 207 Episode T: 250 Reward: 48.741|A_Loss: -6.474|C_Loss: 0.007|T_Loss: 0.000|T: 0.001
